siteid,description,state,latitude,longitude,elevation,timezone,install,horizontal_datum,vertical_datum,vertical_accuracy,elevation_method,tz_offset,active_flag,type,responsibility,agency_region
northcreekabvrangerstatnrmonticello,NORTH CREEK ABV. RANGER STAT NR MONTICELLO;,UT,37.8731,-109.3658,0.00,US/Mountain,,,,0,,,,stream,,UC
northfloodwaychannelnearalameda,NORTH FLOODWAY CHANNEL NEAR ALAMEDA; NM,NM,35.1981,-106.5997,5015.00,US/Mountain,,,,0,,,,stream,,UC
northforkgunnisonriveratconfluence,NORTH FORK GUNNISON RIVER ABOVE MOUTH NEAR LAZEAR,CO,38.7853,-107.8333,,US/Mountain,,,,0,,,,stream,,UC
northforkgunnisonrivernearsomerset,NORTH FORK GUNNISON RIVER NEAR SOMERSET,CO,38.9258,-107.4336,6280.00,US/Mountain,,,,0,,,,stream,,UC
northlosttrailswe,NORTH LOST TRAIL,CO,39.0667,-107.8667,9200.00,US/Mountain,,,,0,,,,snotel,,UC
ohiocreekabovemouth,OHIO CREEK ABOVE MOUTH; NEAR GUNNISON CO,CO,38.5878,-106.9308,,US/Mountain,,,,0,,,,stream,,UC
ohiocreeknearbaldwin,OHIO CREEK NEAR BALDWIN; CO,CO,38.7022,-106.9978,8230.00,US/Mountain,,,,0,,,,stream,,UC
oldbattleswe,OLD BATTLE,WY,41.1500,-107.9667,9920.00,US/Mountain,,,,0,,,,snotel,,UC
osodiversion,OSO DIVERSION NEAR CHROMO,CO,37.0303,-106.7372,,US/Mountain,,,,0,,,,diversion,,UC
overlandresswe,OVERLAND RES.,CO,39.0833,-107.6333,9880.00,US/Mountain,,,,0,,,,snotel,,UC
panchuelaswe,PANCHUELA,NM,35.8333,-105.6667,8400.00,US/Mountain,,,,0,,,,snotel,,UC
paonia,PAONIA RESERVOIR; COLORADO,CO,38.9442,-107.3517,6447.50,US/Mountain,,,,0,,,,reservoir,,UC
pariariveratleesferry,PARIA RIVER AT LEES FERRY; AZ,AZ,36.8722,-111.5939,3123.40,US/Mountain,,,,0,,,,stream,,UC
parkconeswe,PARK CONE,CO,38.8167,-106.5833,9600.00,US/Mountain,,,,0,,,,snotel,,UC
parkreservoirswe,PARK RESERVOIR,CO,39.0333,-107.8667,9960.00,US/Mountain,,,,0,,,,snotel,,UC
parleyssummitswe,PARLEY'S SUMMIT,UT,40.7667,-111.6167,7500.00,US/Mountain,,,,0,,,,snotel,,UC
parrishcreekswe,PARRISH CREEK,UT,40.9340,-111.8137,7740.00,US/Mountain,,,,0,,,,snotel,,UC
paysonrsswe,PAYSON R.S.,UT,39.9333,-111.6333,8050.00,US/Mountain,,,,0,,,,snotel,,UC
pecosratdamsite3nrcarlsbad,PECOS R AT DAMSITE 3 NR CARLSBAD; NM,NM,32.5112,-104.3333,,US/Mountain,,,,0,,,,stream,,UC
pecosriverabhugginscrnrroswell,PECOS RIVER AB. HUGGINS CR. NR. ROSWELL; NM,NM,33.9153,-104.2778,3680.00,US/Mountain,,,,0,,,,stream,,UC
pecosriveraboveacme,PECOS RIVER ABOVE ACME; NM,NM,33.6833,-104.3167,,US/Mountain,,,,0,,,,stream,,UC
pecosriverabovecanondelutanearcolonias,PECOS RIVER ABOVE CANON DEL UTA NEAR COLONIAS,NM,35.0914,-104.8000,,US/Mountain,,,,0,,,,stream,,UC
pecosriverabsevenriversnrlakewood,PECOS RIVER AB SEVEN RIVERS NR LAKEWOOD; NM,NM,32.5786,-104.3783,3226.00,US/Mountain,,,,0,,,,stream,,UC
pecosriveratcarlsbad,PECOS RIVER AT CARLSBAD,NM,32.4111,-104.2169,,US/Mountain,,,,0,,,,stream,,UC
pecosriveratpiercecanyoncrossing,PECOS RIVER AT PIERCE CANYON CROSSING NEAR MALAGA,NM,32.1886,-103.9794,,US/Mountain,,,,0,,,,stream,,UC
pecosriveratsantarosa,PECOS RIVER AT SANTA ROSA; NM,NM,34.9433,-104.6986,4537.56,US/Mountain,,,,0,,,,stream,,UC
pecosriverbelowfortsumner,PECOS RIVER BELOW FORT SUMNER; NM,NM,34.3481,-104.1725,3915.00,US/Mountain,,,,0,,,,stream,,UC
pecosriverbelowmcmillandam,PECOS RIVER BELOW MCMILLAN DAM; NM,NM,32.5944,-104.3497,3238.21,US/Mountain,,,,0,,,,stream,,UC
pecosriverbelowsixmiledrawnearroswell,PECOS RIVER BELOW SIXMILE DRAW NEAR ROSWELL; NM,NM,33.8500,-104.2917,,US/Mountain,,,,0,,,,stream,,UC
pecosriverblyesoarroyonrftsumner,PECOS RIVER BL. YESO ARROYO NR. FT. SUMNER; NM,NM,34.2278,-104.2292,3845.00,US/Mountain,,,,0,,,,stream,,UC
pecosriverkaiserchannelnearlakewood,PECOS RIVER (KAISER CHANNEL) NEAR LAKEWOOD,NM,32.6897,-104.2990,,US/Mountain,,,,0,,,,stream,,UC
pecosrivernearfortsumner,PECOS RIVER NEAR FORT SUMNER,NM,34.4786,-104.2719,,US/Mountain,,,,0,,,,stream,,UC
pecosrivernearhagerman,PECOS RIVER NEAR HAGERMAN; NM,NM,33.1689,-104.3067,,US/Mountain,,,,0,,,,stream,,UC
pecosrivernearlakearthur,PECOS RIVER NEAR LAKE ARTHUR; NM,NM,32.9893,-104.3210,,US/Mountain,,,,0,,,,stream,,UC
phantomvalleyswe,PHANTOM VALLEY,CO,40.4000,-105.8500,9030.00,US/Mountain,,,,0,,,,snotel,,UC
picklekegswe,PICKLE KEG,UT,39.0167,-111.5833,9600.00,US/Mountain,,,,0,,,,snotel,,UC
piedraratbridgerngrsta,PIEDRA R AT BRIDGE RNGR STA; NR PAGOSA SPGS;,CO,37.4286,-107.1928,7640.35,US/Mountain,,,,0,,,,stream,,UC
piedrariverneararboles,PIEDRA RIVER NEAR ARBOLES; CO.,CO,37.0883,-107.3972,6147.52,US/Mountain,,,,0,,,,stream,,UC
piedrarivernearpiedra,PIEDRA RIVER NEAR PIEDRA; CO.,CO,37.2222,-107.3422,6510.00,US/Mountain,,,,0,,,,stream,,UC
pinecreekswe,PINE CREEK,UT,38.8833,-112.2500,8800.00,US/Mountain,,,,0,,,,snotel,,UC
pineview,PINEVIEW RESERVOIR,UT,41.1600,-111.4100,4818.00,US/Mountain,,,,0,,,,reservoir,,UC
platororeservoir,PLATORO RESERVOIR NEAR PAGOSA SPRINGS; COLORADO,CO,39.3653,-107.1750,10048.00,US/Mountain,,,,0,,,,reservoir,,UC
porphyrycreekswe,PORPHYRY CREEK,CO,38.4833,-106.3333,10760.00,US/Mountain,,,,0,,,,snotel,,UC
pricerivernearwoodside,PRICE RIVER NEAR WOODSIDE; UT,UT,39.7189,-110.8653,6000.00,US/Mountain,,,,0,,,,stream,,UC
quartzcreeknearohiocity,QUARTZ CREEK NEAR OHIO CITY; CO,CO,38.5597,-106.6358,8430.00,US/Mountain,,,,0,,,,stream,,UC
quemazonswe,QUEMAZON,NM,35.8333,-106.3833,9500.00,US/Mountain,,,,0,,,,snotel,,UC
rabbitearsswe,RABBIT EARS,CO,40.3667,-106.7333,9400.00,US/Mountain,,,,0,,,,snotel,,UC
recapturecrbljohnsoncrnrblanding,RECAPTURE CR BL JOHNSON CR NR BLANDING;UT.,UT,37.6808,-109.4619,6120.00,US/Mountain,,,,0,,,,stream,,UC
recapturecreeknrblanding,RECAPTURE CREEK NR BLANDING;UT.,UT,37.7556,-109.4758,7200.00,US/Mountain,,,,0,,,,stream,,UC
redfleet,RED FLEET RESERVOIR,UT,40.3200,-109.2300,5560.70,US/Mountain,,,,0,,,,reservoir,,UC
redlandscanalneargrandjunction,REDLANDS CANAL NEAR GRAND JUNCTION,CO,39.0303,-108.5642,,US/Mountain,,,,0,,,,diversion,,UC
redmountainpassswe,RED MOUNTAIN PASS,CO,37.9000,-107.7167,11150.00,US/Mountain,,,,0,,,,snotel,,UC
redpineridgeswe,RED PINE RIDGE,UT,39.4667,-111.2667,9200.00,US/Mountain,,,,0,,,,snotel,,UC
redriverblfishhatchery,RED RIVER BELOW FISH HATCHERY; NEAR QUESTA,NM,36.6828,-105.6542,,US/Mountain,,,,0,,,,stream,,UC
redrivernearquesta,RED RIVER NEAR QUESTA; NM,NM,36.7033,-105.5678,,US/Mountain,,,,0,,,,stream,,UC
redriverpass2swe,RED RIVER PASS #2,NM,36.7000,-105.3333,9850.00,US/Mountain,,,,0,,,,snotel,,UC
ridgway,RIDGWAY RESERVOIR,CO,38.2358,-107.7575,6841.80,US/Mountain,,,,0,,,,reservoir,,UC
riflecreekbelowriflegapreservoir,RIFLE CREEK BELOW RIFLE GAP RESERVOIR; CO,CO,39.6269,-107.7569,5860.00,US/Mountain,,,,0,,,,stream,,UC
riflegap,RIFLE GAP RESERVOIR,CO,32.6200,-107.7628,5960.00,US/Mountain,,,,0,,,,reservoir,,UC
rioblanconearpagosasprings,RIO BLANCO NEAR PAGOSA SPRINGS; CO.,CO,37.1936,-106.9047,7330.00,US/Mountain,,,,0,,,,stream,,UC
rioblancorbloblancodivdam,RIO BLANCO R BLO BLANCO DIV DAM; NR PAGOSA SP; CO,CO,37.2128,-106.7939,7950.00,US/Mountain,,,,0,,,,stream,,UC
riofelixatoldhwybrdnrhagerman,RIO FELIX AT OLD HWY BRD NR HAGERMAN; NM,NM,33.1250,-104.3444,3403.40,US/Mountain,,,,0,,,,stream,,UC
riograndeabovehwy380nearsanantonio,RIO GRANDE ABOVE HWY 380 NEAR SAN ANTONIO,NM,33.9267,-106.8508,,US/Mountain,,,,0,,,,stream,,UC
riograndeatalamedabridgeatalameda,RIO GRANDE AT ALAMEDA BRIDGE AT ALAMEDA; NM,NM,35.1972,-106.6429,,US/Mountain,,,,0,,,,stream,,UC
riograndeatalbuquerque,RIO GRANDE AT ALBUQUERQUE,NM,35.0892,-106.6809,,US/Mountain,,,,0,,,,stream,,UC
riograndeatbridgenearescondida,RIO GRANDE AT BRIDGE NEAR ESCONDIDA,NM,34.1211,-106.8869,,US/Mountain,,,,0,,,,stream,,UC
riograndeatcanutillo,RIO GRANDE AT CANUTILLO,TX,31.9150,-106.6014,,US/Mountain,,,,0,,,,stream,,UC
riograndeatelpaso,RIO GRANDE AT EL PASO (COURCHESNE BRIDGE),TX,31.8028,-106.5403,,US/Mountain,,,,0,,,,stream,,UC
riograndeatembudo,RIO GRANDE AT EMBUDO; NM,NM,36.2056,-105.9649,,US/Mountain,,,,0,,,,stream,,UC
riograndeatfortquitman,RIO GRANDE AT FORT QUITMAN; TEXAS,TX,31.0861,-105.6083,3600.00,US/Mountain,,,,0,,,,stream,,UC
riograndeathaynersbridge,RIO GRANDE AT HAYNER'S BRIDGE NEAR RINCON,NM,32.6133,-107.0194,,US/Mountain,,,,0,,,,stream,,UC
riograndeatisletalakesnrisleta,RIO GRANDE AT ISLETA LAKES NR ISLETA; NM,NM,34.9467,-106.6803,4870.00,US/Mountain,,,,0,,,,stream,,UC
riograndeatotowibridge,RIO GRANDE AT OTOWI BRIDGE; NM,NM,35.8747,-106.1417,5488.00,US/Mountain,,,,0,,,,stream,,UC
riograndeatsanfelipe,RIO GRANDE AT SAN FELIPE; NM,NM,35.4446,-106.4398,5115.73,US/Mountain,,,,0,,,,stream,,UC
riograndeatstatehwy346nearbosque,RIO GRANDE AT STATE HWY 346 NEAR BOSQUE; NM,NM,34.5450,-106.7631,0.00,US/Mountain,,,,0,,,,stream,,UC
riograndebelowcaballodam,RIO GRANDE BELOW CABALLO DAM,NM,32.8847,-107.2919,4141.00,US/Mountain,,,,0,,,,stream,,UC
riograndebelowcochitidam,RIO GRANDE BELOW COCHITI DAM; NM,NM,35.6181,-106.3233,,US/Mountain,,,,0,,,,stream,,UC
riograndebelowleasburgdiversiondam,RIO GRANDE BELOW LEASBURG DIVERSION DAM,NM,32.4792,-106.9192,4400.00,US/Mountain,,,,0,,,,stream,,UC
riograndebelowmesilladiversiondam,RIO GRANDE BELOW MESILLA DIVERSION DAM,NM,32.2103,-106.7717,,US/Mountain,,,,0,,,,stream,,UC
riograndeblamericandam,RIO GRANDE BELOW AMERICAN DAM NEAR EL PASO,TX,31.7764,-106.5222,,US/Mountain,,,,0,,,,stream,,UC
riograndeblebuttedamusgs,RIO GRANDE BELOW ELEPHANT BUTTE DAM (USGS),NM,33.1483,-108.2061,4241.09,US/Mountain,,,,0,,,,stream,,UC
riograndeblwtaosjunctionbridgeneartaos,RIO GRANDE BLW TAOS JUNCTION BRIDGE NEAR TAOS; NM,NM,36.3200,-105.7539,,US/Mountain,,,,0,,,,stream,,UC
riograndeconveyancechannelatsanacacia,RIO GRANDE CONVEYANCE CHANNEL AT SAN ACACIA,NM,34.2564,-106.8883,4652.50,US/Mountain,,,,0,,,,stream,,UC
riograndeconveyancechannelatsanmarcial,RIO GRANDE CONVEYANCE CHANNEL AT SAN MARCIAL; NM,NM,33.6875,-106.9944,,US/Mountain,,,,0,,,,stream,,UC
riograndefloodwayatsanacacia,RIO GRANDE FLOODWAY AT SAN ACACIA,NM,33.6806,-106.9917,,US/Mountain,,,,0,,,,stream,,UC
riograndefloodwayatsanmarcial,RIO GRANDE FLOODWAY AT SAN MARCIAL; NM,NM,33.6806,-106.9929,,US/Mountain,,,,0,,,,stream,,UC
riograndefloodwaynearbernardo,RIO GRANDE FLOODWAY NEAR BERNARDO; NM,NM,34.4170,-106.8010,,US/Mountain,,,,0,,,,stream,,UC
riograndenearbosquefarms,RIO GRANDE NEAR BOSQUE FARMS,NM,34.8706,-106.7200,4860.00,US/Mountain,,,,0,,,,stream,,UC
riograndenearcerro,RIO GRANDE NEAR CERRO; NM,NM,36.7400,-105.6831,,US/Mountain,,,,0,,,,stream,,UC
riograndeneardelnorte,RIO GRANDE NEAR DEL NORTE,CO,34.2394,-106.4606,,US/Mountain,,,,0,,,,stream,,UC
riograndenearlobatos,RIO GRANDE NEAR LOBATOS,NM,37.0783,-105.7564,,US/Mountain,,,,0,,,,stream,,UC
riograndenralameda,RIO GRANDE NR ALAMEDA; NM,NM,35.1818,-106.6569,,US/Mountain,,,,0,,,,stream,,UC
riohondoatdiamondaranchnrroswell,RIO HONDO AT DIAMOND A RANCH NR ROSWELL; NM,NM,33.3493,-104.8519,,US/Mountain,,,,0,,,,stream,,UC
riohondoatroswell,RIO HONDO AT ROSWELL; NM,NM,33.3719,-104.5453,3615.00,US/Mountain,,,,0,,,,stream,,UC
riohondonearroswell,RIO HONDO NEAR ROSWELL; NM,NM,33.4073,-104.4789,,US/Mountain,,,,0,,,,stream,,UC
rioluceroneararroyoseco,RIO LUCERO NEAR ARROYO SECO; NM,NM,36.5083,-105.5309,,US/Mountain,,,,0,,,,stream,,UC
rionambeabovenambefallsdamnearnambe,RIO NAMBE ABOVE NAMBE FALLS DAM NEAR NAMBE; NM,NM,35.8501,-105.8944,6885.00,US/Mountain,,,,0,,,,stream,,UC
rionambebelownambefallsdamnearnambe,RIO NAMBE BELOW NAMBE FALLS DAM NEAR NAMBE; NM,NM,35.8461,-105.9059,,US/Mountain,,,,0,,,,stream,,UC
rioojocalienteatlamadera,RIO OJO CALIENTE AT LA MADERA; NM,NM,36.3497,-106.0436,,US/Mountain,,,,0,,,,stream,,UC
riopenascoatdayton,RIO PENASCO AT DAYTON NEAR ARTESIA,NM,32.7433,-104.4142,,US/Mountain,,,,0,,,,stream,,UC
riopenasconeardunken,RIO PENASCO NEAR DUNKEN; NM,NM,32.8814,-105.1781,5290.00,US/Mountain,,,,0,,,,stream,,UC
riopenasconearhope,RIO PENASCO NEAR HOPE; NM,NM,32.8369,-105.0694,4931.00,US/Mountain,,,,0,,,,stream,,UC
riopueblodetaosbelowloscordovas,RIO PUEBLO DE TAOS BELOW LOS CORDOVAS; NM,NM,36.3775,-105.6681,,US/Mountain,,,,0,,,,stream,,UC
riopueblodetaosneartaos,RIO PUEBLO DE TAOS NEAR TAOS; NM,NM,36.4394,-105.5039,,US/Mountain,,,,0,,,,stream,,UC
riopueblonrpenasco,RIO PUEBLO NR PENASCO; NM,NM,36.1706,-105.6110,,US/Mountain,,,,0,,,,stream,,UC
riopuercoabvarroyochiconrguadalupe,RIO PUERCO ABV ARROYO CHICO NR GUADALUPE; NM,NM,35.6012,-107.1669,,US/Mountain,,,,0,,,,stream,,UC
riopuerconearbernardo,RIO PUERCO NEAR BERNARDO; NM,NM,34.4103,-106.8544,4722.34,US/Mountain,,,,0,,,,stream,,UC
rioruidosoatruidoso,RIO RUIDOSO AT RUIDOSO; NM,NM,33.3376,-105.7210,,US/Mountain,,,,0,,,,stream,,UC
ripplecreekswe,RIPPLE CREEK,CO,40.1167,-107.3000,10340.00,US/Mountain,,,,0,,,,snotel,,UC
robertstunnelateastportalneargrant,ROBERTS TUNNEL AT EAST PORTAL NEAR GRANT,CO,39.4639,-105.6836,,US/Mountain,,,,0,,,,diversion,,UC
rockcreekabovesouthforknearhanna,ROCK CREEK ABOVE SOUTH FORK NEAR HANNA; UTAH,UT,40.5575,-110.6972,7967.70,US/Mountain,,,,0,,,,stream,,UC
rockcreekswe,ROCK CREEK,UT,40.5500,-110.6833,7900.00,US/Mountain,,,,0,,,,snotel,,UC
rockportreservoir,ROCKPORT RESERVOIR,UT,40.4725,-111.2412,6037.00,US/Mountain,,,,0,,,,reservoir,,UC
rockyarroyoathighwaybridge,ROCKY ARROYO AT HIGHWAY BRIDGE NEAR LAKEWOOD,NM,32.5061,-104.3750,,US/Mountain,,,,0,,,,stream,,UC
rockybasinsettlemeswe,ROCKY BASIN-SETTLEME,UT,40.4333,-112.2167,8900.00,US/Mountain,,,,0,,,,snotel,,UC
roubideaucreekatmouthnrdelta,ROUBIDEAU CREEK AT MOUTH NR DELTA,CO,38.7350,-108.1611,,US/Mountain,,,,0,,,,stream,,UC
ruedireservoir,RUEDI RESERVOIR,CO,39.2151,-106.4900,7766.00,US/Mountain,,,,0,,,,reservoir,,UC
saintelmoswe,SAINT ELMO,CO,38.7000,-106.3667,10540.00,US/Mountain,,,,0,,,,snotel,,UC
saltcreeknearoxford,SALT CREEK NEAR OXFORD; CO.,CO,37.1397,-107.7528,6470.00,US/Mountain,,,,0,,,,stream,,UC
sanantonioriveratortiz,SAN ANTONIO RIVER AT ORTIZ,CO,36.9931,-106.0381,7970.00,US/Mountain,,,,0,,,,stream,,UC
sandgatedivfromftsumnercanalatftsumner,SAND GATE DIV FROM FT SUMNER CANAL AT FT SUMNER,NM,34.4742,-104.2586,,US/Mountain,,,,0,,,,diversion,,UC
sandstonersswe,SANDSTONE RS,WY,41.1167,-107.1667,8150.00,US/Mountain,,,,0,,,,snotel,,UC
sanjuanriveratbloomfield,SAN JUAN RIVER AT BLOOMFIELD; NM,NM,36.7000,-107.9861,5405.00,US/Mountain,,,,0,,,,stream,,UC
sanjuanriveratfarmington,SAN JUAN RIVER AT FARMINGTON; NM,NM,36.7228,-108.2250,5230.37,US/Mountain,,,,0,,,,stream,,UC
sanjuanriveratfourcorners,SAN JUAN RIVER AT FOUR CORNERS NEAR TOWAOC,CO,37.0056,-109.0333,4900.00,US/Mountain,,,,0,,,,stream,,UC
sanjuanriverathammondbrnrbloomfield,SAN JUAN RIVER AT HAMMOND BR NR BLOOMFIELD;N,NM,36.6894,-108.0950,0.00,US/Mountain,,,,0,,,,stream,,UC
sanjuanriveratpagosasprings,SAN JUAN RIVER AT PAGOSA SPRINGS,CO,37.2661,-107.0103,7052.04,US/Mountain,,,,0,,,,stream,,UC
sanjuanriveratshiprock,SAN JUAN RIVER AT SHIPROCK; NM,NM,36.7922,-108.7317,4848.68,US/Mountain,,,,0,,,,stream,,UC
sanjuanriverneararchuleta,SAN JUAN RIVER NEAR ARCHULETA;NM,NM,36.8014,-107.6975,,US/Mountain,,,,0,,,,stream,,UC
sanjuanrivernearbluff,SAN JUAN RIVER NEAR BLUFF; UT,UT,37.1469,-109.8642,,US/Mountain,,,,0,,,,stream,,UC
sanjuanrivernearcarracas,SAN JUAN RIVER NEAR CARRACAS; CO.,CO,37.0136,-107.3117,6090.00,US/Mountain,,,,0,,,,stream,,UC
sanjuanrnrblanco,SAN JUAN R NR BLANCO;NM,NM,36.7306,-107.8139,5540.00,US/Mountain,,,,0,,,,stream,,UC
sanjuanrnrfruitland,SAN JUAN R NR FRUITLAND; NM,NM,36.7403,-108.4025,0.00,US/Mountain,,,,0,,,,stream,,UC
sanmiguelriveratnaturita,SAN MIGUEL RIVER AT NATURITA; CO,CO,38.2178,-108.5658,5392.85,US/Mountain,,,,0,,,,stream,,UC
sanmiguelriveraturavan,SAN MIGUEL RIVER AT URAVAN; CO,CO,38.3572,-108.7122,5000.00,US/Mountain,,,,0,,,,stream,,UC
sanmiguelriverneartelluride,SAN MIGUEL RIVER NEAR TELLURIDE; CO,CO,37.9481,-107.8764,8622.31,US/Mountain,,,,0,,,,stream,,UC
sanrafaelriverneargreenriver,SAN RAFAEL RIVER NEAR GREEN RIVER; UT,UT,38.8583,-110.3694,4190.00,US/Mountain,,,,0,,,,stream,,UC
santafeswe,SANTA FE,NM,35.7700,-105.7833,11445.00,US/Mountain,,,,0,,,,snotel,,UC
santarosareservoir,SANTA ROSA RESERVOIR,NM,35.0297,-104.6917,,US/Mountain,,,,0,,,,reservoir,,UC
santistevancreeknearcostilla,SANTISTEVAN CREEK NEAR COSTILLA; NM,NM,36.8842,-105.2819,,US/Mountain,,,,0,,,,stream,,UC
sargentsmesaswe,SARGENTS MESA,CO,38.2833,-106.3667,11530.00,US/Mountain,,,,0,,,,snotel,,UC
schofieldpassswe,SCHOFIELD PASS,CO,39.0167,-107.0500,10700.00,US/Mountain,,,,0,,,,snotel,,UC
scofield,SCOFIELD RESERVOIR,UT,39.4715,-111.0730,7617.50,US/Mountain,,,,0,,,,reservoir,,UC
scotchcreekswe,SCOTCH CREEK,CO,37.6500,-108.0167,9100.00,US/Mountain,,,,0,,,,snotel,,UC
seeleycreekswe,SEELEY CREEK,UT,39.3167,-111.4333,10000.00,US/Mountain,,,,0,,,,snotel,,UC
senoritadivide2swe,SENORITA DIVIDE #2,NM,36.0000,-106.8333,8600.00,US/Mountain,,,,0,,,,snotel,,UC
shadowmountainreservoir,SHADOW MOUNTAIN RESERVOIR,CO,40.1226,-105.5027,8367.00,US/Mountain,,,,0,,,,reservoir,,UC
shumwayarroyonearfruitland,SHUMWAY ARROYO NEAR FRUITLAND ; NM,NM,36.8064,-108.3950,0.00,US/Mountain,,,,0,,,,stream,,UC
shumwayarroyonearwaterflow,SHUMWAY ARROYO NEAR WATERFLOW; NM,NM,36.7733,-108.4406,5140.00,US/Mountain,,,,0,,,,stream,,UC
silimaincanalatheadatcochiti,SILI MAIN CANAL (AT HEAD) AT COCHITI,NM,35.6194,-106.3244,,US/Mountain,,,,0,,,,diversion,,UC
silverjack,SILVER JACK RESERVOIR,CO,38.2328,-107.5411,8925.60,US/Mountain,,,,0,,,,reservoir,,UC
slaterforknearslaterco,SLATER FORK NEAR SLATER CO.,CO,40.9825,-107.3822,6600.00,US/Mountain,,,,0,,,,stream,,UC
slumgullionswe,SLUMGULLION,CO,37.9833,-107.2000,11440.00,US/Mountain,,,,0,,,,snotel,,UC
smith&morehousereservoir,SMITH & MOREHOUSE RESERVOIR,UT,40.7611,-111.1019,7668.00,US/Mountain,,,,0,,,,reservoir,,UC
smith&morehouseswe,SMITH & MOREHOUSE,UT,40.7833,-111.1000,7600.00,US/Mountain,,,,0,,,,snotel,,UC
sniderbasinswe,SNIDER BASIN,WY,42.4667,-110.5333,8060.00,US/Mountain,,,,0,,,,snotel,,UC
snowbirdswe,SNOWBIRD,UT,40.5500,-111.6500,9640.00,US/Mountain,,,,0,,,,snotel,,UC
soapcreeknearsapinero,SOAP CREEK NEAR SAPINERO; CO,CO,38.5608,-107.3161,7790.00,US/Mountain,,,,0,,,,stream,,UC
soldiercreekreservoir,SOLDIER CREEK RESERVOIR,UT,40.0800,-111.0127,7602.40,US/Mountain,,,,0,,,,reservoir,,UC
southcolonyswe,SOUTH COLONY,CO,37.9680,-105.5379,10800.00,US/Mountain,,,,0,,,,snotel,,UC
southcreekabovereservoirnearmonticello,SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO,UT,37.8467,-109.3689,7170.00,US/Mountain,,,,0,,,,stream,,UC
southsevenriversnearlakewood,SOUTH SEVEN RIVERS NEAR LAKEWOOD,NM,32.5886,-104.4214,,US/Mountain,,,,0,,,,stream,,UC
springcreekabvdiversions,SPRING CREEK ABV DIVERSIONS; NR MONTICELLO;,UT,37.9194,-109.4342,7720.00,US/Mountain,,,,0,,,,stream,,UC
springcreekatlaboca,SPRING CREEK AT LA BOCA; CO.,CO,37.0111,-107.5964,6160.00,US/Mountain,,,,0,,,,stream,,UC
springcreekdivideswe,SPRING CREEK DIVIDE,WY,42.5333,-110.6667,9000.00,US/Mountain,,,,0,,,,snotel,,UC
spudmountainswe,SPUD MOUNTAIN,CO,37.7000,-107.7833,10660.00,US/Mountain,,,,0,,,,snotel,,UC
starvation,STARVATION RESERVOIR,UT,40.0900,-110.3300,5712.00,US/Mountain,,,,0,,,,reservoir,,UC
stateline,STATELINE RESERVOIR,UT,40.5920,-110.2303,9163.20,US/Mountain,,,,0,,,,reservoir,,UC
steelcreekparkswe,STEEL CREEK PARK,UT,40.9167,-110.5000,10100.00,US/Mountain,,,,0,,,,snotel,,UC
steinaker,STEINAKER RESERVOIR,UT,40.3400,-109.3700,5517.80,US/Mountain,,,,0,,,,reservoir,,UC
stillwatercreekswe,STILLWATER CREEK,CO,40.2333,-105.9167,8720.00,US/Mountain,,,,0,,,,snotel,,UC
strawberrydivideswe,STRAWBERRY DIVIDE,UT,40.1833,-111.2167,8400.00,US/Mountain,,,,0,,,,snotel,,UC
strawberryreservoir,STRAWBERRY RESERVOIR,UT,40.0800,-111.0127,7602.40,US/Mountain,,,,0,,,,reservoir,,UC
strawberryreservoirexpanded,STRAWBERRY RESERVOIR (EXPANDED),UT,40.0800,-111.0127,7602.40,US/Mountain,,,,0,,,,reservoir,,UC
strawberryriveratpinnaclesnearfruitland,STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND,UT,40.1275,-110.7411,,US/Mountain,,,,0,,,,stream,,UC
stumplakesswe,STUMP LAKES,CO,37.4833,-107.6333,11200.00,US/Mountain,,,,0,,,,snotel,,UC
summitranchswe,SUMMIT RANCH,CO,39.7167,-106.1667,9400.00,US/Mountain,,,,0,,,,snotel,,UC
sumner,LAKE SUMNER NR FORT SUMNER,NM,34.6083,-104.3844,4297.00,US/Mountain,,,,0,,,,reservoir,,UC
surpluscanal@saltlakecity,SURPLUS CANAL @ SALT LAKE CITY; UT,UT,40.7267,-111.9270,,US/Mountain,,,,0,,,,canal,,UC
taylorpark,TAYLOR PARK RESERVOIR,CO,38.4907,-106.3624,9330.00,US/Mountain,,,,0,,,,reservoir,,UC
taylorriveratalmont,TAYLOR RIVER AT ALMONT; CO,CO,38.6644,-106.8447,8010.76,US/Mountain,,,,0,,,,stream,,UC
taylorriverattaylorpark,TAYLOR RIVER ABOVE TAYLOR PARK; CO,CO,38.8603,-106.5661,9340.00,US/Mountain,,,,0,,,,stream,,UC
taylorriverbelowtaylorparkreservoir,TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR; CO,CO,38.5292,-107.6483,6526.06,US/Mountain,,,,0,,,,stream,,UC
teecniditsowashnrburnham,TEEC-NI-DI-TSO WASH NR BURNHAM; NM,NM,36.3072,-108.4561,0.00,US/Mountain,,,,0,,,,stream,,UC
templeforkswe,TEMPLE FORK,UT,41.7930,-111.5461,7406.00,US/Mountain,,,,0,,,,snotel,,UC
thaynescanyonswe,THAYNES CANYON,UT,40.6167,-111.5333,9200.00,US/Mountain,,,,0,,,,snotel,,UC
timpanogosdivideswe,TIMPANOGOS DIVIDE,UT,40.4333,-111.6167,8140.00,US/Mountain,,,,0,,,,snotel,,UC
