siteid,description,state,latitude,longitude,elevation,timezone,install,horizontal_datum,vertical_datum,vertical_accuracy,elevation_method,tz_offset,active_flag,type,responsibility,agency_region
shumwayarroyonearfruitland,SHUMWAY ARROYO NEAR FRUITLAND ; NM,NM,36.8064,-108.395,0,US/Mountain,,,,0,,,,stream,,UC
shumwayarroyonearwaterflow,SHUMWAY ARROYO NEAR WATERFLOW; NM,NM,36.7733,-108.4406,5140,US/Mountain,,,,0,,,,stream,,UC
shyi,Snake River near Shelley; ID,ID,43.41305556,-112.135,4599,US/Mountain,00:00.0,13060000,ft,0,Bill_KML,,,stream,usgs/pnro,PN
sidm,YELLOWSTONE RIVER NEAR SIDNEY; MONTANA,MT,47.67833,-104.15611,,,,,,0,,,,stream,,GP
sifi,Snake River near Idaho Falls; ID,ID,43.604722,-112.058611,4740,US/Mountain,00:00.0,13057155,ft,0,,,,stream,usgs,PN
sigm,Saint Ignatius; Montana AgriMet Weather Station,MT,47.32527,-114.08416,908.3,US/Mountain,4/1/1991,,m,0,agrimet_map,,,agrimet,pnro,PN
silimaincanalatheadatcochiti,SILI MAIN CANAL (AT HEAD) AT COCHITI,NM,35.6194,-106.3244,,US/Mountain,,,,0,,,,diversion,,UC
silverjack,SILVER JACK RESERVOIR,CO,38.2328,-107.5411,8925.6,US/Mountain,,,,0,,,,reservoir,,UC
silw,Silcott Island; Washington AgriMet Weather Station,WA,46.41861,-117.18472,251.46,US/Pacific,4/19/2002,,m,0,agrimet_map,,,agrimet,pnro,PN
siwy,NO. PLATTE RIV ABV SEMINOE RESERVOIR NR SINCLAIR; WY,WY,41.87222,-107.05695,,,,,,0,,,,stream,,GP
slaterforknearslaterco,SLATER FORK NEAR SLATER CO.,CO,40.9825,-107.3822,6600,US/Mountain,,,,0,,,,stream,,UC
slaw,ST. LAWRENCE ALT; WYOMING,WY,43.03333,-109.16666,8620,,,,,0,,,,snotel,,GP
slumgullionswe,SLUMGULLION,CO,37.9833,-107.2,11440,US/Mountain,,,,0,,,,snotel,,UC
slwi,Silverwood WWTP Athol; Idaho Weather Station,ID,47.901142,-116.71243,712.3176,US/Pacific,6/26/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
smbm,ST. MARY RIVER ABOVE SWIFTCURRENT; NEAR BABB; MT,MT,48.85,-113.41389,,,,,,0,,,,stream,,GP
smgm,SWIFT CURRENT CREEK @ MANY GLACIER; MT,MT,48.79917,-113.65584,,,,,,0,,,,stream,,GP
smim,ST. MARY CANAL AT INTAKE NEAR BABB; MONTANA,MT,48.85278,-113.41389,,,,,,0,,,,canal,,GP
smith&morehousereservoir,SMITH & MOREHOUSE RESERVOIR,UT,40.7611,-111.1019,7668,US/Mountain,,,,0,,,,reservoir,,UC
smith&morehouseswe,SMITH & MOREHOUSE,UT,40.7833,-111.1,7600,US/Mountain,,,,0,,,,snotel,,UC
smlm,SMITH RIVER BELOW EAGLE CREEK NEAR FORT LOGAN; MT,MT,46.82806,-111.19139,,,,,,0,,,,stream,,GP
smtt,SAN MIGUEL CREEK NEAR TILDEN; TEXAS,TX,28.58722,-98.54556,,,,,,0,,,,stream,,GP
smvn,DRI - Smith Valley; Nevada Weather Station,NV,38.751389,-119.335556,1488.948,US/Pacific,8/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
snai,Snake River at Blackfoot; ID,ID,43.19730611,-112.3693021,4490,US/Mountain,00:00.0,13062500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
sniderbasinswe,SNIDER BASIN,WY,42.4667,-110.5333,8060,US/Mountain,,,,0,,,,snotel,,UC
snkn,DRI - Snake Valley; Nevada Weather Station,NV,39.021111,-114.089722,1578.864,US/Pacific,8/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
snl,San Luis Reservoir; Dam; And Pump/Generation Plant,CA,37.033,-121.133,543,US/Pacific,,,,0,,,,reservoir,,MP
snlw,SAND LAKE; WYOMING,WY,41.46667,-106.28333,10050,,,,,0,,,,snotel,,GP
snowbirdswe,SNOWBIRD,UT,40.55,-111.65,9640,US/Mountain,,,,0,,,,snotel,,UC
snst,SABINAL RIVER NR SABINAL; TEXAS,TX,29.49083,-99.49249,,,,,,0,,,,stream,,GP
snsu,UCC - Snowville South; Utah Weather Station,UT,41.86625,-112.72465,1466.6976,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
snwu,UCC - Snowville (West); Utah Weather Station,UT,41.98381667,-112.9119833,1354.2264,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
snyd,OTTER CREEK NEAR SNYDER; OKLAHOMA,OK,34.63778,-98.99805,,,,,,0,,,,stream,,GP
soapcreeknearsapinero,SOAP CREEK NEAR SAPINERO; CO,CO,38.5608,-107.3161,7790,US/Mountain,,,,0,,,,stream,,UC
soawks,SOUTH FORK SOLOMON RIVER ABOVE WEBSTER; KANSAS,KS,39.37389,-99.58167,,,,,,0,,,,stream,,GP
sogeks,SOLOMON RIVER NEAR GLEN ELDER; KANSAS,KS,39.47417,-98.28278,,,,,,0,,,,stream,,GP
soglks,NORTH FORK SOLOMON RIVER AT GLADE; KANSAS,KS,39.67778,-99.30833,,,,,,0,,,,stream,,GP
soldiercreekreservoir,SOLDIER CREEK RESERVOIR,UT,40.08,-111.0127,7602.4,US/Mountain,,,,0,,,,reservoir,,UC
soosks,SOUTH FORK SOLOMON RIVER AT OSBORNE; KANSAS,KS,39.42861,-98.69444,,,,,,0,,,,stream,,GP
sopasswy,SOUTH PASS CITY; WYOMING,WY,42.56667,-108.83334,9040,,,,,0,,,,snotel,,GP
soprks,NORTH FORK SOLOMON RIVER AT PORTIS; KANSAS,KS,39.55416,-98.69195,,,,,,0,,,,stream,,GP
southcolonyswe,SOUTH COLONY,CO,37.968,-105.5379,10800,US/Mountain,,,,0,,,,snotel,,UC
southcreekabovereservoirnearmonticello,SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO,UT,37.8467,-109.3689,7170,US/Mountain,,,,0,,,,stream,,UC
southernnevadawaterauthoritysce,Southern Nevada Water Authority (SCE),NV,33.15,-114.6,,US/Pacific,,,,0,,,,diversion,,LC
southernpacificcompany,Southern Pacific Company,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,diversion,,LC
southsevenriversnearlakewood,SOUTH SEVEN RIVERS NEAR LAKEWOOD,NM,32.5886,-104.4214,,US/Mountain,,,,0,,,,stream,,UC
span,DRI - Truckee Meadows; Nevada Weather Station,NV,39.503056,-119.737778,1338.072,US/Pacific,5/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
spfu,UCC - Spanish Fork; Utah Weather Station,UT,40.0672,-111.6291167,1438.9608,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
spli,Spirit Lake; Washington Weather Station,ID,47.987552,-116.884978,756,US/Pacific,11/19/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
spne,SUPERIOR CANAL; NEBRASKA,NE,40.06389,-98.32222,,,,,,0,,,,canal,,GP
spr,Spring Creek Debris Dam And Reservoir,CA,40.629,-122.474,816,US/Pacific,,,,0,,,,reservoir,,MP
springcreekabvdiversions,SPRING CREEK ABV DIVERSIONS; NR MONTICELLO;,UT,37.9194,-109.4342,7720,US/Mountain,,,,0,,,,stream,,UC
springcreekatlaboca,SPRING CREEK AT LA BOCA; CO.,CO,37.0111,-107.5964,6160,US/Mountain,,,,0,,,,stream,,UC
springcreekdivideswe,SPRING CREEK DIVIDE,WY,42.5333,-110.6667,9000,US/Mountain,,,,0,,,,snotel,,UC
sprm,SPUR PARK; MONTANA,MT,46.78333,-110.61667,8100,,,,,0,,,,snotel,,GP
spudmountainswe,SPUD MOUNTAIN,CO,37.7,-107.7833,10660,US/Mountain,,,,0,,,,snotel,,UC
spvu,San Pete Valley; Utah AgriMet Weather Station,UT,39.485745,-111.537214,1711,US/Mountain,3/16/2015,,m,0,agrimet_map,,,agrimet,pnro,PN
sram,STILLWATER RIVER NEAR ABSAROKEE; MONTANA,MT,45.55111,-109.38667,,,,,,0,,,,stream,,GP
srbb,SHOSHONE RIVER BELOW BUFFALO BILL; WYOMING,WY,44.51667,-109.09722,,,,,,0,,,,stream,,GP
srbm,SUN RIVER @ AUGUSTA BRIDGE; MONTANA,MT,47.54694,-112.36723,,,,,,0,,,,stream,,GP
srbw,SHOSHONE RIVER BELOW WILLWOOD DAM; WYOMING,WY,44.66833,-108.90833,,,,,,0,,,,stream,,GP
srdm,SUN RIVER DIVERSION DAM; MONTANA,MT,47.62083,-112.70667,,,,,,0,,,,reservoir,,GP
srem,SUN RIVER BELOW ELK CREEK; MT,MT,47.50667,-112.28194,,,,,,0,,,,stream,,GP
srlm,SHIELDS RIVER NEAR LIVINGSTON; MONTANA,MT,45.73833,-110.47916,,,,,,0,,,,stream,,GP
srly,SHOSHONE RIVER NEAR LOVELL; WY,WY,44.83861,-108.43445,,,,,,0,,,,stream,,GP
srsm,SUN RIVER AT SIMMS; MT,MT,47.50167,-111.93222,,,,,,0,,,,stream,,GP
srst,SABINAL RIVER AT SABINAL; TEXAS,TX,29.39056,-99.47945,,,,,,0,,,,stream,,GP
srwy,SHOSHONE RIVER AT WILLWOOD DAM; WYOMING,WY,44.66833,-108.90833,,,,,,0,,,,stream,,GP
ssvn,DRI - Sand Spring Valley; Nevada Weather Station,NV,37.646667,-115.7975,1466.088,US/Pacific,12/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
starvation,STARVATION RESERVOIR,UT,40.09,-110.33,5712,US/Mountain,,,,0,,,,reservoir,,UC
stateline,STATELINE RESERVOIR,UT,40.592,-110.2303,9163.2,US/Mountain,,,,0,,,,reservoir,,UC
steelcreekparkswe,STEEL CREEK PARK,UT,40.9167,-110.5,10100,US/Mountain,,,,0,,,,snotel,,UC
steinaker,STEINAKER RESERVOIR,UT,40.34,-109.37,5517.8,US/Mountain,,,,0,,,,reservoir,,UC
stillwatercreekswe,STILLWATER CREEK,CO,40.2333,-105.9167,8720,US/Mountain,,,,0,,,,snotel,,UC
stmb,ST. MARY RIVER AT BOUNDARY; MONTANA (NEW 1999),MT,49.00333,-113.31334,,,,,,0,,,,stream,,GP
stmc,ST. MARY CANAL @ ST. MARY XING NR BABB; MONTANA,MT,48.94722,-113.37444,,,,,,0,,,,canal,,GP
strawberrydivideswe,STRAWBERRY DIVIDE,UT,40.1833,-111.2167,8400,US/Mountain,,,,0,,,,snotel,,UC
strawberryreservoir,STRAWBERRY RESERVOIR,UT,40.08,-111.0127,7602.4,US/Mountain,,,,0,,,,reservoir,,UC
strawberryreservoirexpanded,STRAWBERRY RESERVOIR (EXPANDED),UT,40.08,-111.0127,7602.4,US/Mountain,,,,0,,,,reservoir,,UC
strawberryriveratpinnaclesnearfruitland,STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND,UT,40.1275,-110.7411,,US/Mountain,,,,0,,,,stream,,UC
stumplakesswe,STUMP LAKES,CO,37.4833,-107.6333,11200,US/Mountain,,,,0,,,,snotel,,UC
stvn,DRI - Steptoe Valley North; Nevada Weather Station,NV,40.084167,-114.651389,1784.604,US/Pacific,3/11/2011,,m,0,agrimet_map,,,agrimet,dri,PN
suct,SOUTH CONCHO RIVER AT CHRISTOVAL; TEXAS,TX,31.18778,-100.50166,,,,,,0,,,,stream,,GP
sucy,SUCKER CREEK; WYOMING,WY,44.71667,-107.4,8880,,,,,0,,,,snotel,,GP
sugi,INL - Sugar City;  Idaho Weather Station,ID,43.896583,-111.737617,1491.996,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
sukt,SWEETWATER CREEK NEAR KELTON; TEXAS,TX,35.46667,-100.12056,,,,,,0,,,,stream,,GP
sumc,SUMMIT RANCH; COLORADO,CO,39.71667,-106.15,9400,,,,,0,,,,snotel,,GP
summ,SUMMIT; MONTANA,MT,48.3175,-113.35278,5233,,,,,0,,,,weather,,GP
summitranchswe,SUMMIT RANCH,CO,39.7167,-106.1667,9400,US/Mountain,,,,0,,,,snotel,,UC
sumner,LAKE SUMNER,NM,34.6288,-104.3924,4297,US/Mountain,,,,0,,,,reservoir,,UC
surpluscanal@saltlakecity,SURPLUS CANAL @ SALT LAKE CITY; UT,UT,40.7267,-111.927,,US/Mountain,,,,0,,,,canal,,UC
sutt,SPRING CREEK ABOVE TANKERSLEY; TEXAS,TX,31.33,-100.64,,,,,,0,,,,stream,,GP
sutu,Sutherland; Utah  AgriMet Weather Station,UT,39.45071,-112.63823,1451,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
svcplaco,ST. VRAIN CREEK AT MOUTH; NEAR PLATTEVILLE; CO,CO,40.25806,-104.87917,,,,,,0,,,,stream,,GP
svwm,SHIELDS VALLEY WEATHER STATION NR WILSALL; MONTANA,MT,46.04667,-110.65278,5310,,,,,0,,,,agrimet,,GP
swbm,SWIFT CURRENT CREEK @ BRIDGE; MONTANA,MT,48.85833,-113.42777,,,,,,0,,,,stream,,GP
swmn,DRI - Steptoe Valley WMA; Nevada Weather Station,NV,39.195556,-114.810278,1965.96,US/Pacific,3/11/2011,,m,0,agrimet_map,,,agrimet,dri,PN
swne,STINKING WATER CREEK AT PALISADE; NEBRASKA,NE,40.37305,-101.11694,,,,,,0,,,,stream,,GP
swtr,SWIFT RESERVOIR; BIRCH CREEK; MONTANA,MT,48.15,-112.86667,,,,,,0,,,,reservoir,MTAO,GP
swwy,SWEETWATER RIVER NR INDEPENDENCE ROCK; WYOMING,WY,42.4925,-107.13805,,,,,,0,,,,stream,,GP
sxbm,ST. XAVIER BRIDGE NEAR HARDIN; MT,MT,45.46083,-107.7486,,,,,,0,,,,stream,,GP
syly,SYLVAN LAKE; WYOMING,WY,44.48333,-110.15,8420,,,,,0,,,,snotel,,GP
syrw,SYLVAN ROAD; WYOMING,WY,44.46667,-110.03333,7120,,,,,0,,,,snotel,,GP
tabi,INL - Taber;  Idaho Weather Station,ID,43.318683,-112.6918,1441.704,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
taylorpark,TAYLOR PARK RESERVOIR,CO,38.4907,-106.3624,9330,US/Mountain,,,,0,,,,reservoir,,UC
taylorriveratalmont,TAYLOR RIVER AT ALMONT; CO,CO,38.6644,-106.8447,8010.76,US/Mountain,,,,0,,,,stream,,UC
taylorriverattaylorpark,TAYLOR RIVER ABOVE TAYLOR PARK; CO,CO,38.8603,-106.5661,9340,US/Mountain,,,,0,,,,stream,,UC
taylorriverbelowtaylorparkreservoir,TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR; CO,CO,38.5292,-107.6483,6526.06,US/Mountain,,,,0,,,,stream,,UC
tcedne,TURKEY CREEK AT EDISON; NEBRASKA,NE,40.27111,-99.73389,,,,,,0,,,,stream,,GP
tcnpne,TURKEY CREEK AT NAPONEE; NEBRASKA,NE,40.07778,-99.14027,,,,,,0,,,,stream,,GP
tcpm,TANK COULEE NEAR POWER; MT,MT,48.03472,-112.3525,,,,,,0,,,,stream,,GP
tcrvne,THOMPSON CREEK AT RIVERTON; NEBRASKA,NE,40.09083,-98.76527,,,,,,0,,,,stream,,GP
tcwy,TIMBER CREEK; WYOMING,WY,44.03333,-109.18333,7950,,,,,0,,,,snotel,,GP
tdne,TUB SPRINGS DIVERSION INTO TRI-STATE CANAL; NEBRASKA,NE,41.93333,-103.68694,,,,,,0,,,,diversion,,GP
teai,Teton River near St. Anthony; ID,ID,43.92704859,-111.613803,4972,US/Mountain,00:00.0,13055000,ft,0,Bill_KML,,,stream,usgs/pnro,PN
teecniditsowashnrburnham,TEEC-NI-DI-TSO WASH NR BURNHAM; NM,NM,36.3072,-108.4561,0,US/Mountain,,,,0,,,,stream,,UC
templeforkswe,TEMPLE FORK,UT,41.793,-111.5461,7406,US/Mountain,,,,0,,,,snotel,,UC
teri,INL - Terreton;  Idaho Weather Station,ID,43.841683,-112.41825,1460.6016,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
tetm,TETON RIVER NEAR DUTTON; MONTANA,MT,47.93028,-111.55195,,,,,,0,,,,stream,,GP
tfgi,Twin Falls Fairgrounds; Filer Idaho,ID,42.568782,-114.601548,1147,US/Mountain,8/21/2013,,m,0,agrimet_map,,,agrimet,pnro,PN
tflc,Colorado River at Taylor Ferry,AZ,33.4508,-114.6353,236,US/Mountain,,,,0,,,,stream,,LC
tfmt,JEFFERSON RIVER AT THREE FORKS; MONTANA,MT,45.89778,-111.59583,,,,,,0,,,,stream,,GP
tfom,TETON RIVER BELOW FREEZE OUT RESERVOIR; MT,MT,47.81139,-112.08862,,,,,,0,,,,stream,,GP
tfwy,TIE DOWN FLATS CANAL; WYOMING,WY,43.85944,-108.13278,,,,,,0,,,,canal,,GP
thaynescanyonswe,THAYNES CANYON,UT,40.6167,-111.5333,9200,US/Mountain,,,,0,,,,snotel,,UC
thmw,THUMB DIVIDE; WYOMING,WY,42.63445,-108.97305,7980,,,,,0,,,,snotel,,GP
tibm,TIZER BASIN; MONTANA,MT,46.35,-111.85,6880,,,,,0,,,,snotel,,GP
tiew,TIE CREEK; WYOMING,WY,44.8,-107.4,6870,,,,,0,,,,snotel,,GP
timpanogosdivideswe,TIMPANOGOS DIVIDE,UT,40.4333,-111.6167,8140,US/Mountain,,,,0,,,,snotel,,UC
tlbm,TWO LEGGINS BRIDGE NEAR HARDIN; MT,MT,45.64417,-107.6575,,,,,,0,,,,stream,,GP
tmrm,TWO MEDICINE RIVER BELOW SOUTH FORK NR BROWNING; MT,MT,48.42667,-112.98888,,,,,,0,,,,stream,,GP
togy,TOGWOTEE PASS; WYOMING,WY,43.75,-110.08334,9580,,,,,0,,,,snotel,,GP
tolbyswe,TOLBY,NM,36.474,-105.1947,10180,US/Mountain,,,,0,,,,snotel,,UC
tomichicreekatgunnison,TOMICHI CREEK AT GUNNISON; CO,CO,38.5217,-106.9403,7628.58,US/Mountain,,,,0,,,,stream,,UC
tomichicreekatparlin,TOMICHI CREEK AT PARLIN; CO,CO,38.4972,-106.7256,7910,US/Mountain,,,,0,,,,stream,,UC
tomichicreekatsargents,TOMICHI CREEK AT SARGENTS; CO,CO,38.4117,-106.4222,8416,US/Mountain,,,,0,,,,stream,,UC
toms,MOUNTAIN PARK DAM (TOM STEED RESERVOIR); OKLAHOMA,OK,34.73806,-98.98805,,,,,,0,,,,reservoir,OTAO,GP
tomt,MISSOURI RIVER; TOSTON; MONTANA,MT,46.14611,-111.41972,,,,,,0,,,,stream,,GP
tonygrovelakeswe,TONY GROVE LAKE,UT,41.9,-111.6333,8400,US/Mountain,,,,0,,,,snotel,,UC
topw,TWO OCEAN PLATEAU; WYOMING,WY,44.15,-110.21667,9240,,,,,0,,,,snotel,,GP
tosm,TOSTON MONTANA WEATHER STATION (2WSW); MONTANA,MT,46.12222,-111.49472,4058,,,,,0,,,,agrimet,,GP
towc,TOWER; COLORADO,CO,40.53333,-106.66666,10500,,,,,0,,,,snotel,,GP
towerswe,TOWER,CO,40.5333,-106.6833,10500,US/Mountain,,,,0,,,,snotel,,UC
townofparker,Town of Parker,AZ,34.15,-114.26,,US/Mountain,,,,0,,,,diversion,,LC
tpem,TEPEE CREEK; MONTANA,MT,44.78333,-111.7,8000,,,,,0,,,,snotel,,GP
transferditchabovefruitgrowers,TRANSFER DITCH ABOVE FRUITGROWERS,CO,38.8547,-107.9292,,US/Mountain,,,,0,,,,diversion,,UC
trapperlakeswe,TRAPPER LAKE,CO,40,-107.2333,9700,US/Mountain,,,,0,,,,snotel,,UC
trcm,TETON RIVER BELOW SOUTH FORK; NEAR CHOTEAU; MONTANA,MT,47.88305,-112.61111,,,,,,0,,,,stream,,GP
trdm,TONGUE RIVER @ TONGUE RIVER DAM NR DECKER; MONTANA,MT,45.14139,-106.77084,,,,,,0,,,,stream,,GP
trfm,TETON RIVER WEATHER STATION NEAR FARMINGTON; MONTANA,MT,47.90056,-112.15972,3854,,,,,0,,,,agrimet,,GP
trgt,TWIN BUTTES DAM; TEXAS,TX,31.37695,-100.53361,,,,,,0,,,,reservoir,OTAO,GP
triallakeswe,TRIAL LAKE,UT,40.6833,-110.95,9960,US/Mountain,,,,0,,,,snotel,,UC
trincheraswe,TRINCHERA,CO,37.35,-105.2333,10860,US/Mountain,,,,0,,,,snotel,,UC
triplepeakswe,TRIPLE PEAK,WY,42.7667,-110.5833,8500,US/Mountain,,,,0,,,,snotel,,UC
trlm,TETON RIVER AT LOMA; MONTANA,MT,47.9325,-111.56361,,,,,,0,,,,stream,,GP
trmt,TONGUE RIVER AT STATE LINE; NEAR DECKER; MONTANA,MT,45.00889,-106.83556,,,,,,0,,,,stream,,GP
trmu,UCC - Tremonton; Utah Weather Station,UT,41.72293333,-112.15375,1320.0888,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
trn,Trinity Lake; Trinity Dam And Powerplant,CA,40.801,-122.762,2370,US/Pacific,,,,0,,,,reservoir,,MP
trne,SWANSON LAKE (TRENTON DAM); NEBRASKA,NE,40.16139,-101.06306,,,,,,0,,,,reservoir,NKAO,GP
troutcreekswe,TROUT CREEK,UT,40.7333,-109.6667,9400,US/Mountain,,,,0,,,,snotel,,UC
trpu,Tropic; Utah AgriMet Weather Station,UT,37.627466,-112.046416,1893,US/Mountain,3/12/2015,,m,0,agrimet_map,,,agrimet,pnro,PN
trti,Terraton; Idaho AgriMet Weather Station,ID,43.8704,-112.26394,1478,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
tsne,NORTH PLATTE RIVER PASSING TRI-STATE DAM; NEBRASKA,NE,41.98444,-104.03111,,,,,,0,,,,canal,,GP
tul,Tulloch Lake; Dam; And Powerplant,CA,37.875,-120.603,515,US/Pacific,,,,0,,,,reservoir,,MP
turkeycreeknearpagosasprings,TURKEY CREEK NEAR PAGOSA SPRINGS; CO.,CO,37.3694,-106.9397,7617.49,US/Mountain,,,,0,,,,stream,,UC
turq,TURQUOISE LAKE (SUGARLOAF DAM); COLORADO,CO,39.25278,-106.37417,9750,,2/7/2006,,,0,,,,reservoir,ECAO,GP
twfi,Twin Falls (Kimberly) Idaho AgriMet Weather Station  7E,ID,42.54611,-114.34527,1194.82,US/Mountain,3/1/1990,,m,0,agrimet_map,,,agrimet,pnro,PN
twinlakestunnel,TWIN LAKES TUNNEL,CO,39.0822,-106.54,,US/Mountain,,,,0,,,,diversion,,UC
twiresco,TWIN LAKES RESERVOIR; COLORADO,CO,39.08028,-106.31389,9200,,6/19/2008,,,0,,,,reservoir,ECAO,GP
twitunco,TWIN LAKES TUNNEL; CO,CO,39.08222,-106.54,,,,,,0,,,,diversion,,GP
twnw,TOWNSEND CREEK; WYOMING,WY,42.7,-108.9,8700,,,,,0,,,,snotel,,GP
ubwy,UPPER BLUFF CANAL; WYOMING,WY,43.94194,-108.05056,,,,,,0,,,,canal,,GP
uhwy,UPPER HANOVER CANAL; WYOMING,WY,43.85333,-108.175,,,,,,0,,,,canal,,GP
ulge,MISSOURI RIVER AT ULM; MONTANA,MT,47.435,-111.38528,,,,,,0,,,,stream,,GP
ulmt,ULM MONTANA WEATHER STATION,MT,47.40278,-111.5075,3345,,,,,0,,,,agrimet,,GP
umhm,UPPER MUSSELSHELL WEATHER STATION NR HARLOWTON; MT,MT,46.44722,-109.94,4360,,,,,0,,,,agrimet,,GP
unassignedreturns,Unassigned Returns,CA,32.6,-114.5,,US/Pacific,,,,0,,,,diversion,,LC
uncompahgreriveratcolona,UNCOMPAHGRE RIVER AT COLONA; COLORADO,CO,38.3314,-107.7789,6318.8,US/Mountain,,,,0,,,,stream,,UC
uncompahgreriveratdelta,UNCOMPAHGRE RIVER AT DELTA; CO.,CO,38.7419,-108.0803,4926.49,US/Mountain,,,,0,,,,stream,,UC
uncompahgreriverbelowridgewayreservoir,UNCOMPAHGRE RIVER BELOW RIDGEWAY RESERVOIR,CO,38.2381,-107.7586,6650,US/Mountain,,,,0,,,,stream,,UC
uncompahgrerivernearridgway,UNCOMPAHGRE RIVER NEAR RIDGWAY; COLORADO,CO,38.1839,-107.7453,6877.58,US/Mountain,,,,0,,,,stream,,UC
unitbirrigationanddrainagedistrict,Unit B Irrigation and Drainage District,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,diversion,,LC
univerco,UNIVERSITY CAMP; COLORADO,CO,40.03333,-105.58334,10360,,,,,0,,,,snotel,,GP
universityofarizona,University of Arizona,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,diversion,,LC
upperriograndeswe,UPPER RIO GRANDE,CO,37.7167,-107.2667,9400,US/Mountain,,,,0,,,,snotel,,UC
uppersanjuanswe,UPPER SAN JUAN,CO,37.4833,-106.8333,10130,US/Mountain,,,,0,,,,snotel,,UC
upperstillwater,UPPER STILLWATER RESERVOIR,UT,40.3245,-110.392,8172,US/Mountain,,,,0,,,,reservoir,,UC
upperstillwaterdiv,UPPER STILLWATER RESERVOIR DIVERSIONS TO STRAWBERRY AQUEDUCT,UT,40.55789,-110.70177,,US/Mountain,,,,0,,,,diversion,,UC
uppertaylorswe,UPPER TAYLOR,CO,38.9833,-106.75,10640,US/Mountain,,,,0,,,,snotel,,UC
utecreekswe,UTE CREEK,CO,37.614,-105.3733,10650,US/Mountain,,,,0,,,,snotel,,UC
uway,UPPER WIND RIVER; A CANAL; AT HEADWORKS; WYOMING,WY,43.40834,-109.3125,,,,,,0,,,,canal,,GP
vailmountainswe,VAIL MOUNTAIN,CO,39.6167,-106.3833,10300,US/Mountain,,,,0,,,,snotel,,UC
vallecito,VALLECITO RESERVOIR,CO,37.23,-107.5753,7665,US/Mountain,,,,0,,,,reservoir,,UC
vallecitocreeknearbayfield,VALLECITO CREEK NEAR BAYFIELD; CO.,CO,37.4775,-107.5431,7906.08,US/Mountain,,,,0,,,,stream,,UC
vallecitoswe,VALLECITO,CO,37.4833,-107.5,10880,US/Mountain,,,,0,,,,snotel,,UC
vamt,SUN RIVER NEAR VAUGHN; MONTANA,MT,47.52694,-111.48472,,,,,,0,,,,stream,,GP
vecu,UCC - Venice; Utah Weather Station,UT,38.8235,-112.000367,1598.3712,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
vega,VEGA RESERVOIR,CO,39.123,-107.49,7984,US/Mountain,,,,0,,,,reservoir,,UC
vernoncreekswe,VERNON CREEK,UT,39.9333,-112.4167,7500,US/Mountain,,,,0,,,,snotel,,UC
vimt,MISSOURI RIVER AT VIRGELLE; MONTANA,MT,48.00389,-110.25528,,,,,,0,,,,stream,,GP
vlmt,VALIER MONTANA WEATHER STATION,MT,48.36972,-112.24972,3715,,,,,0,,,,agrimet,,GP
vnmt,BIG DRY CREEK AT VAN NORMAN; MONTANA,MT,47.33333,-106.35,,,,,,0,,,,stream,,GP
waeh,ELK CITY; OKLAHOMA WEATHER STATION,OK,35.41667,-99.41666,1948,,,,,0,,,,weather,,GP
waks,WACONDA LAKE (GLEN ELDER DAM); KANSAS,KS,39.49611,-98.31334,,,,,,0,,,,reservoir,NKAO,GP
walm,WALDRON; MONTANA,MT,47.92417,-112.76527,5600,,,,,0,,,,snotel,,GP
walt,LEFORS; TEXAS WEATHER STATION,TX,35.43333,-100.8,2810,,,,,0,,,,weather,,GP
wasch,WASHITA RIVER NEAR CHEYENNE; OKLAHOMA,OK,35.62639,-99.66805,,,,,,0,,,,stream,,GP
wbks,WEBSTER RESERVOIR NEAR STOCKTON; KANSAS,KS,39.39139,-99.42583,,,,,,0,,,,reservoir,NKAO,GP
wbsy,WEBBER SPRINGS; WYOMING,WY,41.16667,-106.93333,9250,,,,,0,,,,snotel,,GP
wcfm,WILLOW CREEK FEEDER CANAL; MONTANA,MT,47.54445,-112.42777,,,,,,0,,,,canal,,GP
